"rep_id","setting_id","k","signal_cluster","cluster_ordered","cluster_abund_sum_template","cluster_n_otus_template","beta","is_null","n_samples","y_mean","signal_mean_abs","signal_sd_abs","seed_sim","seed_test","runtime_sec","p_GLaD_0.5_weighted","p_GLaD_0.5_unweighted","p_GLaD_1_weighted","p_GLaD_1_unweighted","p_euclidean","p_bray","p_jaccard","p_aitchison","p_unifrac_unweighted","p_unifrac_weighted_phyloseq","p_GUniFrac"
2,60,12,12,9,12.7421518209905,20,1.6,0,100,0.48,13.3826532575015,16.9361004739027,22405,2022405,4.36600000000004,0.67,0.009,0.575,0.48,0.391,0.066,0.088,0.004,0.008,0.141,0.011
2,61,12,1,8,38.4045053101521,68,2,0,100,0.45,41.14640747138,43.1302313556739,22406,2022406,4.47899999999998,0.179,0.356,0.486,0.189,0.252,0.154,0.182,0.324,0.48,0.104,0.065
2,62,12,2,5,77.0330827660337,39,2,0,100,0.4,37.7248315023537,57.6627403694332,22407,2022407,4.92699999999996,0.072,0.409,0.133,0.137,0.165,0.035,0.018,0.209,0.554,0.024,0.006
2,63,12,3,7,43.6751187922883,34,2,0,100,0.45,43.4215697576563,40.669282725388,22408,2022408,4.35399999999998,0.252,0.096,0.214,0.341,0.498,0.111,0.129,0.105,0.094,0.115,0.071
2,64,12,4,4,79.6953582744224,67,2,0,100,0.51,68.4501051459298,56.1765748853109,22409,2022409,4.34800000000001,0.053,0.05,0.107,0.914,0.054,0.01,0.007,0.016,0.422,0.02,0.011
2,65,12,5,2,133.044236791808,66,2,0,100,0.48,139.623378300117,241.779087265134,22410,2022410,4.41700000000003,0.002,0.065,0.011,0.572,0.003,0.001,0.001,0.006,0.056,0.001,0.001
2,66,12,6,11,5.27504110111664,23,2,0,100,0.45,6.08310198232864,22.1090492354245,22411,2022411,4.78300000000002,0.002,0.229,0.011,0.059,0.002,0.005,0.002,0.217,0.202,0.001,0.002
2,67,12,7,10,11.0732266185605,26,2,0,100,0.45,13.0803299088586,40.1541773366684,22412,2022412,4.34699999999998,0.398,0.445,0.82,0.075,0.354,0.237,0.294,0.536,0.597,0.24,0.31
2,68,12,8,1,293.178789576476,145,2,0,100,0.39,280.37004008077,256.565586313381,22413,2022413,4.82499999999999,0.007,0.006,0.008,0.092,0.256,0.146,0.186,0.004,0.03,0.003,0.001
2,69,12,9,3,106.715084324911,54,2,0,100,0.46,98.6142042374534,115.201260361335,22414,2022414,4.35000000000002,0.044,0.737,0.178,0.141,0.012,0.037,0.024,0.346,0.719,0.006,0.005
2,70,12,10,6,68.7845374439054,53,2,0,100,0.4,67.305459373025,56.8868190409518,22415,2022415,4.31299999999999,0.041,0.199,0.13,0.763,0.155,0.001,0.002,0.054,0.221,0.001,0.001
2,71,12,11,12,5.09634064688554,21,2,0,100,0.48,3.8909057022148,5.32343752126594,22416,2022416,4.80599999999998,0.579,0.14,0.839,0.43,0.819,0.566,0.629,0.039,0.046,0.336,0.047
2,72,12,12,9,12.7421518209905,20,2,0,100,0.41,10.0236295661011,9.29796011495513,22417,2022417,4.32600000000002,0.628,0.022,0.675,0.045,0.681,0.314,0.267,0.016,0.116,0.224,0.041
3,1,12,1,8,38.4045053101521,68,0,1,100,0.48,39.0354333230938,49.5389893042605,32346,2032346,9.442,0.823,0.072,0.935,0.029,0.222,0.615,0.602,0.408,0.018,0.886,0.653
3,2,12,2,5,77.0330827660337,39,0,1,100,0.38,83.6934430574987,243.680834228753,32347,2032347,4.921,0.807,0.957,0.697,0.108,0.554,0.961,0.972,0.944,0.965,0.896,0.982
3,3,12,3,7,43.6751187922883,34,0,1,100,0.47,53.1947786577734,59.8809984469133,32348,2032348,5.215,0.861,0.954,0.677,0.759,0.653,0.637,0.659,0.891,0.807,0.667,0.693
3,4,12,4,4,79.6953582744224,67,0,1,100,0.51,69.6014024298929,58.3870316615451,32349,2032349,4.757,0.103,0.035,0.284,0.616,0.028,0.008,0.01,0.008,0.046,0.022,0.009
3,5,12,5,2,133.044236791808,66,0,1,100,0.48,140.78207721659,276.167160028552,32350,2032350,4.817,0.448,0.283,0.344,0.017,0.366,0.608,0.56,0.419,0.2,0.73,0.88
3,6,12,6,11,5.27504110111664,23,0,1,100,0.45,6.47938138733289,10.8961772495279,32351,2032351,4.82,0.771,0.801,0.837,0.566,0.693,0.912,0.93,0.939,0.776,0.946,0.958
3,7,12,7,10,11.0732266185605,26,0,1,100,0.45,12.2440554062166,17.8121520299596,32352,2032352,4.825,0.415,0.902,0.393,0.273,0.475,0.295,0.248,0.765,0.949,0.517,0.774
3,8,12,8,1,293.178789576476,145,0,1,100,0.43,271.308838589511,182.183740979059,32353,2032353,4.419,0.213,0.08,0.245,0.962,0.283,0.125,0.168,0.127,0.245,0.17,0.211
3,9,12,9,3,106.715084324911,54,0,1,100,0.46,114.802131293114,190.355197472803,32354,2032354,4.286,0.76,0.844,0.746,0.185,0.607,0.737,0.731,0.86,0.665,0.67,0.554
3,10,12,10,6,68.7845374439054,53,0,1,100,0.38,57.9516696038621,46.2192079017892,32355,2032355,4.346,0.812,0.606,0.742,0.969,0.599,0.754,0.804,0.666,0.735,0.782,0.724
3,11,12,11,12,5.09634064688554,21,0,1,100,0.51,4.33538823372406,6.40016252615107,32356,2032356,4.90400000000001,0.064,0.493,0.048,0.831,0.669,0.764,0.714,0.42,0.581,0.125,0.418
3,12,12,12,9,12.7421518209905,20,0,1,100,0.58,12.0795480458952,12.7231391672839,32357,2032357,4.39999999999999,0.594,0.914,0.738,0.924,0.395,0.463,0.435,0.78,0.961,0.759,0.583
3,13,12,1,8,38.4045053101521,68,0.6,0,100,0.43,36.7058681434122,26.0932158589939,32358,2032358,4.82899999999999,0.219,0.045,0.264,0.961,0.158,0.038,0.047,0.023,0.107,0.118,0.06
3,14,12,2,5,77.0330827660337,39,0.6,0,100,0.49,170.219616023168,1114.62827224952,32359,2032359,4.372,0.476,0.267,0.559,0.42,0.105,0.124,0.088,0.101,0.291,0.582,0.56
3,15,12,3,7,43.6751187922883,34,0.6,0,100,0.5,39.8515534099872,31.7684644539971,32360,2032360,4.48,0.415,0.207,0.213,0.457,0.346,0.271,0.239,0.38,0.115,0.569,0.489
3,16,12,4,4,79.6953582744224,67,0.6,0,100,0.51,84.7186123957069,68.1682962404315,32361,2032361,4.30799999999999,0.613,0.961,0.819,0.892,0.574,0.244,0.242,0.88,0.906,0.443,0.44
3,17,12,5,2,133.044236791808,66,0.6,0,100,0.51,169.788367337153,303.101293200845,32362,2032362,4.354,0.048,0.135,0.176,0.979,0.011,0.047,0.058,0.044,0.06,0.073,0.063
3,18,12,6,11,5.27504110111664,23,0.6,0,100,0.56,4.68814614531654,10.9228851560624,32363,2032363,4.864,0.844,0.386,0.936,0.178,0.447,0.724,0.686,0.707,0.559,0.669,0.787
3,19,12,7,10,11.0732266185605,26,0.6,0,100,0.48,8.84882435743911,17.1414975049389,32364,2032364,4.889,0.072,0.416,0.038,0.737,0.39,0.054,0.057,0.166,0.322,0.076,0.061
3,20,12,8,1,293.178789576476,145,0.6,0,100,0.49,277.896672916181,185.41496367794,32365,2032365,4.735,0.046,0.395,0.021,0.093,0.63,0.127,0.118,0.359,0.412,0.01,0.034
3,21,12,9,3,106.715084324911,54,0.6,0,100,0.4,122.303669718607,206.824018827082,32366,2032366,4.35900000000001,0.287,0.233,0.541,0.691,0.141,0.411,0.545,0.221,0.269,0.393,0.388
3,22,12,10,6,68.7845374439054,53,0.6,0,100,0.54,75.3764142274301,90.8709632771812,32367,2032367,4.47499999999999,0.129,0.522,0.24,0.22,0.293,0.095,0.098,0.433,0.873,0.064,0.079
3,23,12,11,12,5.09634064688554,21,0.6,0,100,0.53,4.37103212220336,5.98326335356241,32368,2032368,4.92600000000002,0.338,0.494,0.211,0.467,0.381,0.186,0.161,0.396,0.729,0.13,0.059
3,24,12,12,9,12.7421518209905,20,0.6,0,100,0.42,13.8520764540126,18.5995131184151,32369,2032369,4.36799999999999,0.786,0.368,0.693,0.098,0.631,0.922,0.942,0.502,0.322,0.799,0.836
3,25,12,1,8,38.4045053101521,68,0.8,0,100,0.42,32.8994700582339,25.3652194748366,32370,2032370,4.46299999999999,0.525,0.064,0.602,0.177,0.439,0.458,0.428,0.165,0.216,0.517,0.439
3,26,12,2,5,77.0330827660337,39,0.8,0,100,0.48,59.5685340290875,138.784757539209,32371,2032371,4.93099999999998,0.092,0.886,0.085,0.11,0.24,0.278,0.34,0.789,0.928,0.116,0.173
3,27,12,3,7,43.6751187922883,34,0.8,0,100,0.53,48.8513101276058,37.9326323522783,32372,2032372,4.37799999999999,0.02,0.001,0.067,0.006,0.006,0.003,0.003,0.003,0.001,0.009,0.004
3,28,12,4,4,79.6953582744224,67,0.8,0,100,0.54,76.949899881816,73.1896990634367,32373,2032373,4.429,0.5,0.084,0.668,0.442,0.419,0.118,0.096,0.422,0.242,0.349,0.386
3,29,12,5,2,133.044236791808,66,0.8,0,100,0.5,161.880436679041,536.958699753545,32374,2032374,4.80500000000001,0.256,0.838,0.281,0.519,0.288,0.699,0.76,0.822,0.855,0.39,0.622
3,30,12,6,11,5.27504110111664,23,0.8,0,100,0.49,6.65340675066971,19.5232372666739,32375,2032375,4.411,0.109,0.395,0.047,0.072,0.567,0.749,0.85,0.756,0.383,0.115,0.262
3,31,12,7,10,11.0732266185605,26,0.8,0,100,0.55,9.1224737320681,12.5035939916595,32376,2032376,4.85599999999999,0.412,0.611,0.572,0.575,0.091,0.566,0.643,0.646,0.794,0.469,0.712
3,32,12,8,1,293.178789576476,145,0.8,0,100,0.49,315.955798354708,334.626158186374,32377,2032377,4.81500000000003,0.379,0.611,0.349,0.37,0.465,0.721,0.665,0.387,0.767,0.372,0.396
3,33,12,9,3,106.715084324911,54,0.8,0,100,0.48,98.5505626866333,94.1867172366353,32378,2032378,4.858,0.046,0.07,0.156,0.153,0.072,0.079,0.074,0.271,0.208,0.01,0.009
3,34,12,10,6,68.7845374439054,53,0.8,0,100,0.53,74.5082262310866,66.4122100645508,32379,2032379,4.41199999999998,0.227,0.921,0.494,0.378,0.014,0.045,0.058,0.921,0.952,0.384,0.598
3,35,12,11,12,5.09634064688554,21,0.8,0,100,0.42,5.77303325945879,10.7161240080165,32380,2032380,4.911,0.711,0.674,0.628,0.755,0.401,0.473,0.385,0.533,0.918,0.454,0.459
3,36,12,12,9,12.7421518209905,20,0.8,0,100,0.44,12.3626185355371,12.7111944274563,32381,2032381,4.36799999999999,0.942,0.442,0.95,0.705,0.777,0.263,0.361,0.142,0.826,0.768,0.74
3,37,12,1,8,38.4045053101521,68,1.2,0,100,0.44,40.2789482248746,55.7577521429912,32382,2032382,4.44400000000002,0.351,0.048,0.507,0.948,0.014,0.061,0.08,0.011,0.025,0.269,0.152
3,38,12,2,5,77.0330827660337,39,1.2,0,100,0.48,89.4448376177567,206.175558656342,32383,2032383,4.81700000000001,0.019,0.005,0.053,0.944,0.005,0.006,0.004,0.002,0.001,0.008,0.002
3,39,12,3,7,43.6751187922883,34,1.2,0,100,0.46,36.4496073964732,31.0206219411879,32384,2032384,4.79400000000001,0.294,0.001,0.393,0.001,0.145,0.049,0.06,0.178,0.002,0.078,0.006
3,40,12,4,4,79.6953582744224,67,1.2,0,100,0.5,85.2728869603758,70.7133199614006,32385,2032385,4.41,0.103,0.236,0.202,0.851,0.153,0.055,0.052,0.056,0.176,0.019,0.051
3,41,12,5,2,133.044236791808,66,1.2,0,100,0.47,134.056747980839,256.63999830295,32386,2032386,4.876,0.074,0.117,0.142,0.125,0.21,0.137,0.154,0.146,0.193,0.062,0.067
3,42,12,6,11,5.27504110111664,23,1.2,0,100,0.48,4.60860993682767,8.0096547983459,32387,2032387,4.38899999999998,0.084,0.002,0.129,0.669,0.061,0.027,0.045,0.004,0.016,0.02,0.004
3,43,12,7,10,11.0732266185605,26,1.2,0,100,0.55,8.37017186929794,18.7714906087786,32388,2032388,4.80500000000001,0.035,0.677,0.036,0.585,0.057,0.125,0.145,0.193,0.674,0.017,0.074
3,44,12,8,1,293.178789576476,145,1.2,0,100,0.48,285.942089717541,220.606897909356,32389,2032389,4.423,0.045,0.051,0.026,0.003,0.697,0.136,0.113,0.157,0.013,0.03,0.022
3,45,12,9,3,106.715084324911,54,1.2,0,100,0.46,106.968544151126,101.843517423027,32390,2032390,4.839,0.029,0.726,0.107,0.997,0.05,0.027,0.012,0.608,0.626,0.002,0.003
3,46,12,10,6,68.7845374439054,53,1.2,0,100,0.5,65.8480328047051,51.7303561412354,32391,2032391,4.36799999999999,0.047,0.298,0.124,0.885,0.27,0.159,0.19,0.117,0.554,0.033,0.029
3,47,12,11,12,5.09634064688554,21,1.2,0,100,0.44,5.11540344910951,7.48784953617204,32392,2032392,4.93100000000001,0.107,0.043,0.092,0.01,0.085,0.126,0.059,0.306,0.077,0.081,0.073
3,48,12,12,9,12.7421518209905,20,1.2,0,100,0.45,10.2495874100999,7.87182536710804,32393,2032393,4.77200000000002,0.308,0.799,0.184,0.879,0.588,0.687,0.641,0.636,0.685,0.377,0.419
3,49,12,1,8,38.4045053101521,68,1.6,0,100,0.47,34.3865616874142,25.6164762270096,32394,2032394,4.84499999999997,0.754,0.087,0.884,0.203,0.052,0.04,0.037,0.083,0.061,0.108,0.013
3,50,12,2,5,77.0330827660337,39,1.6,0,100,0.48,53.6875372143027,95.0197835190706,32395,2032395,4.39699999999999,0.001,0.003,0.009,0.3,0.001,0.001,0.001,0.001,0.012,0.001,0.001
3,51,12,3,7,43.6751187922883,34,1.6,0,100,0.41,40.9699122288959,31.7734980086082,32396,2032396,4.37900000000002,0.016,0.222,0.017,0.154,0.148,0.055,0.07,0.11,0.432,0.01,0.016
3,52,12,4,4,79.6953582744224,67,1.6,0,100,0.44,73.1673850481813,58.6784321806056,32397,2032397,4.83299999999997,0.233,0.085,0.542,0.082,0.101,0.023,0.017,0.031,0.249,0.045,0.016
3,53,12,5,2,133.044236791808,66,1.6,0,100,0.43,106.931944489241,108.845960850105,32398,2032398,4.38799999999998,0.085,0.222,0.083,0.798,0.488,0.267,0.305,0.218,0.236,0.074,0.084
3,54,12,6,11,5.27504110111664,23,1.6,0,100,0.51,4.38362603808672,8.59102006189151,32399,2032399,4.43799999999999,0.424,0.607,0.423,0.112,0.315,0.418,0.41,0.531,0.55,0.273,0.382
3,55,12,7,10,11.0732266185605,26,1.6,0,100,0.46,9.30464452887498,10.1469439856481,32400,2032400,4.90300000000002,0.109,0.054,0.115,0.038,0.475,0.274,0.283,0.037,0.028,0.032,0.018
3,56,12,8,1,293.178789576476,145,1.6,0,100,0.38,295.768995634994,309.596147553097,32401,2032401,4.38499999999999,0.002,0.011,0.004,0.051,0.074,0.052,0.069,0.003,0.029,0.004,0.002
3,57,12,9,3,106.715084324911,54,1.6,0,100,0.41,118.699913390743,162.855872369981,32402,2032402,4.91199999999998,0.002,0.739,0.015,0.071,0.005,0.005,0.006,0.762,0.864,0.001,0.002
3,58,12,10,6,68.7845374439054,53,1.6,0,100,0.5,74.8638500907066,78.3473106431877,32403,2032403,4.387,0.815,0.814,0.878,0.654,0.75,0.491,0.451,0.679,0.823,0.515,0.416
3,59,12,11,12,5.09634064688554,21,1.6,0,100,0.45,4.09366622392801,5.38294736632051,32404,2032404,4.45599999999996,0.233,0.119,0.2,0.285,0.268,0.16,0.188,0.018,0.242,0.115,0.033
3,60,12,12,9,12.7421518209905,20,1.6,0,100,0.55,15.1029237788457,45.5464920359656,32405,2032405,4.43900000000002,0.448,0.027,0.692,0.134,0.091,0.213,0.18,0.171,0.004,0.531,0.253
3,61,12,1,8,38.4045053101521,68,2,0,100,0.51,35.5998688000363,33.8405386085151,32406,2032406,4.82300000000004,0.01,0.006,0.011,0.042,0.076,0.005,0.005,0.003,0.006,0.004,0.003
3,62,12,2,5,77.0330827660337,39,2,0,100,0.41,87.9741519471334,268.159413848087,32407,2032407,4.42999999999995,0.142,0.485,0.261,0.552,0.068,0.327,0.349,0.59,0.673,0.292,0.46
3,63,12,3,7,43.6751187922883,34,2,0,100,0.38,46.2765643420742,38.7467363649455,32408,2032408,4.87,0.05,0.056,0.19,0.71,0.003,0.001,0.001,0.018,0.117,0.004,0.003
3,64,12,4,4,79.6953582744224,67,2,0,100,0.49,90.497913038427,95.2540750770864,32409,2032409,4.81300000000005,0.114,0.001,0.561,0.064,0.021,0.002,0.001,0.001,0.003,0.012,0.002
3,65,12,5,2,133.044236791808,66,2,0,100,0.43,160.561069455861,261.253544813018,32410,2032410,4.36400000000003,0.011,0.275,0.197,0.905,0.001,0.001,0.001,0.025,0.225,0.001,0.001
3,66,12,6,11,5.27504110111664,23,2,0,100,0.36,4.87042205816682,8.613279019495,32411,2032411,4.42000000000002,0.551,0.023,0.445,0.232,0.22,0.551,0.492,0.1,0.041,0.372,0.059
3,67,12,7,10,11.0732266185605,26,2,0,100,0.37,9.56640027269774,21.0216371294319,32412,2032412,4.44900000000001,0.783,0.716,0.836,0.846,0.913,0.678,0.627,0.343,0.604,0.81,0.794
3,68,12,8,1,293.178789576476,145,2,0,100,0.46,292.135097084346,207.613971613505,32413,2032413,4.91199999999998,0.001,0.379,0.001,0.505,0.009,0.002,0.005,0.222,0.701,0.001,0.001
3,69,12,9,3,106.715084324911,54,2,0,100,0.36,106.928082900879,220.562422273615,32414,2032414,4.84299999999996,0.067,0.01,0.128,0.008,0.161,0.077,0.051,0.069,0.02,0.023,0.012
3,70,12,10,6,68.7845374439054,53,2,0,100,0.41,72.4999643899625,78.3703396158302,32415,2032415,4.411,0.298,0.105,0.657,0.981,0.196,0.019,0.022,0.152,0.117,0.03,0.002
3,71,12,11,12,5.09634064688554,21,2,0,100,0.42,4.77148523844424,8.68315251744183,32416,2032416,4.38400000000001,0.553,0.179,0.56,0.629,0.641,0.593,0.702,0.065,0.117,0.481,0.194
3,72,12,12,9,12.7421518209905,20,2,0,100,0.42,16.7788727612092,18.3701561541957,32417,2032417,4.96699999999998,0.261,0.019,0.388,0.337,0.291,0.137,0.127,0.03,0.021,0.138,0.034
4,1,12,1,8,38.4045053101521,68,0,1,100,0.66,35.3887821692852,32.2162609917066,42346,2042346,15.834,0.475,0.479,0.593,0.946,0.704,0.664,0.698,0.433,0.701,0.589,0.747
4,2,12,2,5,77.0330827660337,39,0,1,100,0.51,70.4266425621317,158.45405347455,42347,2042347,4.901,0.329,0.683,0.236,0.284,0.414,0.474,0.438,0.584,0.759,0.342,0.367
4,3,12,3,7,43.6751187922883,34,0,1,100,0.45,49.198643100888,38.49237193909,42348,2042348,5.278,0.416,0.557,0.657,0.88,0.586,0.343,0.348,0.41,0.654,0.463,0.463
4,4,12,4,4,79.6953582744224,67,0,1,100,0.54,69.7881950575947,49.4160033383522,42349,2042349,4.80099999999999,0.584,0.284,0.734,0.246,0.119,0.074,0.063,0.629,0.135,0.257,0.107
4,5,12,5,2,133.044236791808,66,0,1,100,0.51,125.821771234512,185.333767586069,42350,2042350,4.845,0.206,0.039,0.223,0.251,0.204,0.152,0.083,0.143,0.077,0.142,0.042
4,6,12,6,11,5.27504110111664,23,0,1,100,0.53,4.90829769212155,11.5935601013226,42351,2042351,4.854,0.224,0.947,0.246,0.612,0.33,0.201,0.253,0.557,0.974,0.159,0.124
4,7,12,7,10,11.0732266185605,26,0,1,100,0.56,8.8485338592238,11.6663249498836,42352,2042352,4.378,0.077,0.483,0.139,0.996,0.332,0.106,0.091,0.241,0.339,0.053,0.07
4,8,12,8,1,293.178789576476,145,0,1,100,0.49,310.52553987481,311.852197860479,42353,2042353,4.85900000000001,0.318,0.862,0.329,0.237,0.372,0.821,0.797,0.862,0.887,0.509,0.728
4,9,12,9,3,106.715084324911,54,0,1,100,0.53,113.938779354335,201.292922953929,42354,2042354,4.42700000000001,0.407,0.75,0.467,0.614,0.429,0.544,0.461,0.698,0.504,0.443,0.456
4,10,12,10,6,68.7845374439054,53,0,1,100,0.53,78.1203895797569,75.0308038336116,42355,2042355,5.35000000000001,0.151,0.952,0.235,0.982,0.027,0.165,0.191,0.833,0.927,0.339,0.422
4,11,12,11,12,5.09634064688554,21,0,1,100,0.45,5.08963827318172,6.45282815550819,42356,2042356,4.34899999999999,0.86,0.278,0.852,0.643,0.546,0.659,0.627,0.394,0.394,0.74,0.577
4,12,12,12,9,12.7421518209905,20,0,1,100,0.52,17.7515026463789,29.3991542643892,42357,2042357,4.372,0.971,0.669,0.977,0.18,0.945,0.928,0.91,0.883,0.621,0.926,0.833
4,13,12,1,8,38.4045053101521,68,0.6,0,100,0.42,48.3974831252332,68.2895263552608,42358,2042358,4.85599999999999,0.379,0.021,0.584,0.069,0.172,0.183,0.145,0.031,0.029,0.218,0.067
4,14,12,2,5,77.0330827660337,39,0.6,0,100,0.54,61.5376871818948,191.180460611591,42359,2042359,4.85000000000001,0.483,0.932,0.307,0.524,0.788,0.843,0.861,0.82,0.935,0.511,0.666
4,15,12,3,7,43.6751187922883,34,0.6,0,100,0.51,46.1453041055107,47.232504344078,42360,2042360,4.419,0.099,0.933,0.209,0.651,0.166,0.068,0.07,0.304,0.949,0.199,0.408
4,16,12,4,4,79.6953582744224,67,0.6,0,100,0.54,77.1324914650562,56.319125345148,42361,2042361,4.88799999999999,0.136,0.573,0.292,0.3,0.069,0.131,0.157,0.65,0.46,0.144,0.204
4,17,12,5,2,133.044236791808,66,0.6,0,100,0.48,113.973709326218,130.295497808947,42362,2042362,4.375,0.04,0.072,0.05,0.247,0.2,0.014,0.012,0.032,0.093,0.007,0.003
4,18,12,6,11,5.27504110111664,23,0.6,0,100,0.41,5.64975143719355,14.222767878997,42363,2042363,4.435,0.556,0.463,0.442,0.503,0.491,0.725,0.713,0.902,0.458,0.372,0.523
4,19,12,7,10,11.0732266185605,26,0.6,0,100,0.44,9.3650508074939,20.1961173148782,42364,2042364,4.86000000000001,0.339,0.64,0.426,0.421,0.358,0.457,0.392,0.461,0.788,0.471,0.848
4,20,12,8,1,293.178789576476,145,0.6,0,100,0.48,280.880298189977,198.001007413779,42365,2042365,4.41299999999998,0.009,0.027,0.04,0.472,0.025,0.008,0.008,0.005,0.021,0.005,0.005
4,21,12,9,3,106.715084324911,54,0.6,0,100,0.47,106.38561537572,110.807692044012,42366,2042366,4.49599999999998,0.489,0.261,0.27,0.814,0.742,0.614,0.591,0.109,0.23,0.413,0.391
4,22,12,10,6,68.7845374439054,53,0.6,0,100,0.46,68.5636701921341,65.9681484117685,42367,2042367,4.80600000000001,0.916,0.662,0.982,0.645,0.836,0.754,0.749,0.693,0.449,0.884,0.868
4,23,12,11,12,5.09634064688554,21,0.6,0,100,0.49,4.49692879151812,6.76492722271607,42368,2042368,4.352,0.281,0.193,0.455,0.956,0.113,0.3,0.369,0.164,0.251,0.371,0.307
4,24,12,12,9,12.7421518209905,20,0.6,0,100,0.51,9.75046032077228,11.6276563875708,42369,2042369,4.38999999999999,0.232,0.94,0.386,0.493,0.22,0.209,0.243,0.845,0.982,0.203,0.446
4,25,12,1,8,38.4045053101521,68,0.8,0,100,0.46,38.0255635413463,39.6057041052391,42370,2042370,4.804,0.617,0.007,0.572,0.004,0.429,0.167,0.211,0.023,0.059,0.332,0.072
4,26,12,2,5,77.0330827660337,39,0.8,0,100,0.43,73.0326619841107,162.140080464201,42371,2042371,4.85300000000001,0.244,0.646,0.266,0.731,0.269,0.118,0.089,0.476,0.621,0.377,0.501
4,27,12,3,7,43.6751187922883,34,0.8,0,100,0.46,43.7474588847239,41.1355507336954,42372,2042372,4.36699999999999,0.502,0.879,0.453,0.807,0.369,0.131,0.126,0.683,0.818,0.324,0.393
4,28,12,4,4,79.6953582744224,67,0.8,0,100,0.46,80.1903244160188,70.1760636426141,42373,2042373,4.89000000000001,0.269,0.84,0.087,0.619,0.896,0.987,0.99,0.947,0.838,0.595,0.974
4,29,12,5,2,133.044236791808,66,0.8,0,100,0.44,105.090969808761,87.8650228559014,42374,2042374,4.38999999999999,0.131,0.416,0.198,0.342,0.443,0.33,0.372,0.251,0.417,0.091,0.101
4,30,12,6,11,5.27504110111664,23,0.8,0,100,0.5,6.21336165452745,13.1721859072354,42375,2042375,4.46600000000001,0.004,0.195,0.004,0.214,0.015,0.002,0.003,0.099,0.301,0.004,0.001
4,31,12,7,10,11.0732266185605,26,0.8,0,100,0.51,8.95242898492464,12.8763820429762,42376,2042376,4.80100000000002,0.619,0.83,0.441,0.946,0.836,0.932,0.907,0.848,0.752,0.776,0.755
4,32,12,8,1,293.178789576476,145,0.8,0,100,0.49,294.384008772752,234.43255724958,42377,2042377,4.42999999999998,0.005,0.022,0.003,0.278,0.179,0.071,0.086,0.025,0.108,0.002,0.001
4,33,12,9,3,106.715084324911,54,0.8,0,100,0.39,92.568839964699,105.229559677076,42378,2042378,5.25399999999999,0.431,0.181,0.369,0.927,0.39,0.791,0.775,0.808,0.068,0.519,0.688
4,34,12,10,6,68.7845374439054,53,0.8,0,100,0.49,66.1382386760807,52.4051796514854,42379,2042379,4.374,0.009,0.104,0.085,0.774,0.07,0.014,0.008,0.027,0.051,0.003,0.002
4,35,12,11,12,5.09634064688554,21,0.8,0,100,0.52,4.96870608585369,5.41270238605173,42380,2042380,4.36199999999999,0.002,0.512,0.003,0.935,0.009,0.044,0.06,0.309,0.338,0.005,0.007
4,36,12,12,9,12.7421518209905,20,0.8,0,100,0.49,13.2489736169049,12.1420224907862,42381,2042381,4.46600000000001,0.036,0.454,0.032,0.191,0.136,0.22,0.306,0.721,0.362,0.089,0.216
4,37,12,1,8,38.4045053101521,68,1.2,0,100,0.54,36.6672144949949,30.533813354925,42382,2042382,4.94499999999999,0.777,0.029,0.794,0.31,0.714,0.289,0.306,0.019,0.053,0.329,0.048
4,38,12,2,5,77.0330827660337,39,1.2,0,100,0.5,56.0695824756562,123.906951963425,42383,2042383,4.398,0.008,0.275,0.007,0.581,0.023,0.015,0.017,0.046,0.267,0.004,0.002
4,39,12,3,7,43.6751187922883,34,1.2,0,100,0.44,42.8657909915519,32.3901956202558,42384,2042384,4.404,0.116,0.25,0.184,0.392,0.223,0.084,0.074,0.072,0.391,0.069,0.045
4,40,12,4,4,79.6953582744224,67,1.2,0,100,0.46,76.9349567167812,58.6100862109018,42385,2042385,4.893,0.091,0.445,0.268,0.757,0.216,0.058,0.039,0.067,0.549,0.032,0.012
4,41,12,5,2,133.044236791808,66,1.2,0,100,0.44,92.7433894752622,106.765755996734,42386,2042386,4.34399999999999,0.133,0.117,0.192,0.827,0.069,0.076,0.123,0.098,0.396,0.047,0.011
4,42,12,6,11,5.27504110111664,23,1.2,0,100,0.44,4.99942741008632,9.33187838151166,42387,2042387,4.41300000000001,0.322,0.286,0.357,0.91,0.294,0.397,0.358,0.388,0.211,0.22,0.196
